858,hsa-mir-130b,0,wound healing,HMDD,36948039
1091,hsa-let-7i,3,"carcinoma, non-small-cell lung",HMDD,34543777
2715,hsa-mir-155,495,colitis,HMDD,34543287
355,hsa-mir-29a,12,osteoarthritis,HMDD,34542842
2763,hsa-mir-511,1,stomach neoplasms,HMDD,34542739
612,hsa-mir-424,75,melanoma,HMDD,34542165
538,hsa-mir-335,1011,myocardial injury,HMDD,34542164
538,hsa-mir-335,160,cardiomyopathies,HMDD,34542164
2422,hsa-mir-495,17,urinary bladder neoplasms,HMDD,34542161
1394,hsa-mir-144,48,colonic neoplasms,HMDD,34542064
2556,hsa-mir-205,35,squamous cell carcinoma of head and neck,HMDD,34542062
645,hsa-mir-182,35,squamous cell carcinoma of head and neck,HMDD,34542062
1423,hsa-mir-221,15,atherosclerosis,HMDD,34541816
1528,hsa-mir-506,19,ovarian neoplasms,HMDD,34541682
886,hsa-mir-1307,17,urinary bladder neoplasms,HMDD,34541347
886,hsa-mir-1307,99,pancreatic carcinoma,HMDD,34541347
886,hsa-mir-1307,656,sarcoma,HMDD,34541347
886,hsa-mir-1307,19,ovarian neoplasms,HMDD,34541347
886,hsa-mir-1307,499,biliary tract neoplasms,HMDD,34541347
886,hsa-mir-1307,48,colonic neoplasms,HMDD,34541347
886,hsa-mir-1307,64,esophageal neoplasms,HMDD,34541347
886,hsa-mir-1307,34,prostatic neoplasms,HMDD,34541347
886,hsa-mir-1307,4,liver neoplasms,HMDD,34541347
886,hsa-mir-1307,870,brain neoplasms,HMDD,34541347
886,hsa-mir-1307,24,lung neoplasms,HMDD,34541347
886,hsa-mir-1307,10,breast neoplasms,HMDD,34541347
886,hsa-mir-1307,280,hereditary diffuse gastric cancer,HMDD,34541347
1423,hsa-mir-221,653,"depression, postpartum",HMDD,34540745
2738,hsa-mir-122,321,rectal neoplasms,HMDD,34540669
718,hsa-mir-142,321,rectal neoplasms,HMDD,34540669
1028,hsa-mir-1236,48,colonic neoplasms,HMDD,34540665
2476,hsa-mir-26b,1111,capsule opacification,HMDD,34540610
1469,hsa-mir-214,347,"osteoarthritis, knee",HMDD,34540082
1528,hsa-mir-506,187,"leukemia, myelogenous, chronic, bcr-abl positive",HMDD,34540060
922,hsa-mir-192,48,colonic neoplasms,HMDD,34540055
2556,hsa-mir-205,237,chronic periodontitis,HMDD,34540038
2530,hsa-mir-106b,351,late onset parkinson's disease,HMDD,34540003
1865,hsa-mir-27a,14,alzheimer disease,HMDD,34540002
957,hsa-mir-32,96,diabetes mellitus,HMDD,34539997
957,hsa-mir-32,30,polycystic ovary syndrome,HMDD,34539997
493,hsa-mir-579,385,multiple myeloma,HMDD,34539994
1977,hsa-mir-590,12,osteoarthritis,HMDD,34539990
2209,hsa-mir-622,1135,anodontia,HMDD,34539989
1628,hsa-mir-761,3,"carcinoma, non-small-cell lung",HMDD,34539985
2022,hsa-mir-206,1,stomach neoplasms,HMDD,34539984
1340,hsa-mir-365a,18,colorectal neoplasms,HMDD,34539888
2744,hsa-mir-552,6,uterine cervical neoplasms,HMDD,34539882
1521,hsa-mir-455,95,cholangiocarcinoma,HMDD,34539879
1948,hsa-mir-23a,46,hepatoblastoma,HMDD,34539877
1084,hsa-mir-545,65,osteosarcoma,HMDD,34539867
1737,hsa-mir-149,65,osteosarcoma,HMDD,34539861
1818,hsa-mir-630,186,"lymphoma, large b-cell, diffuse",HMDD,34539857
2410,hsa-mir-370,186,"lymphoma, large b-cell, diffuse",HMDD,34539857
325,hsa-mir-193a,186,"lymphoma, large b-cell, diffuse",HMDD,34539857
755,hsa-mir-490,186,"lymphoma, large b-cell, diffuse",HMDD,34539857
1752,hsa-mir-665,186,"lymphoma, large b-cell, diffuse",HMDD,34539857
1829,hsa-mir-382,65,osteosarcoma,HMDD,34539856
284,hsa-mir-143,3,"carcinoma, non-small-cell lung",HMDD,34539855
921,hsa-mir-139,45,endometriosis,HMDD,34539847
433,hsa-mir-140,187,"leukemia, myelogenous, chronic, bcr-abl positive",HMDD,34539845
612,hsa-mir-424,12,osteoarthritis,HMDD,34539843
433,hsa-mir-140,12,osteoarthritis,HMDD,34539840
2715,hsa-mir-155,19,ovarian neoplasms,HMDD,34539833
440,hsa-mir-532,6,uterine cervical neoplasms,HMDD,34539824
1865,hsa-mir-27a,90,"arthritis, rheumatoid",HMDD,34539823
1892,hsa-mir-4778,90,"arthritis, rheumatoid",HMDD,34539405
1456,hsa-let-7g,37,ischemic stroke,HMDD,34539341
1835,hsa-mir-877,34,prostatic neoplasms,HMDD,34538046
2366,hsa-mir-17,1033,dystonia 5,HMDD,34537908
1524,hsa-mir-22,346,multiple sclerosis,HMDD,34537762
1756,hsa-mir-320d,34,prostatic neoplasms,HMDD,34537760
641,hsa-mir-4726,67,intervertebral disc degeneration,HMDD,34537436
2366,hsa-mir-17,3,"carcinoma, non-small-cell lung",HMDD,34537206
1311,hsa-mir-493,3,"carcinoma, non-small-cell lung",HMDD,34537072
1724,hsa-mir-20a,1,stomach neoplasms,HMDD,34537058
1737,hsa-mir-149,1281,lissencephaly,HMDD,34536574
1737,hsa-mir-149,12,osteoarthritis,HMDD,34536574
2497,hsa-mir-132,14,alzheimer disease,HMDD,34536429
645,hsa-mir-182,1282,paraganglioma,HMDD,34536193
645,hsa-mir-182,988,pheochromocytoma,HMDD,34536193
65,hsa-mir-151a,1,stomach neoplasms,HMDD,34535770
2366,hsa-mir-17,122,head and neck neoplasms,HMDD,34535708
870,hsa-mir-21,122,head and neck neoplasms,HMDD,34535708
1816,hsa-mir-23b,122,head and neck neoplasms,HMDD,34535708
446,hsa-mir-485,18,colorectal neoplasms,HMDD,34535152
2597,hsa-mir-1278,841,nephritis,HMDD,34535085
1988,hsa-mir-148b,1283,"carcinoma, basal cell, skin",HMDD,34533810
2497,hsa-mir-132,164,acute lung injury,HMDD,34533429
2497,hsa-mir-132,1284,"cardiac complexes, premature",HMDD,34533283
2281,hsa-mir-378a,68,esophageal squamous cell carcinoma,HMDD,34533201
1332,hsa-mir-10a,48,colonic neoplasms,HMDD,34533029
213,hsa-mir-379,579,"muscular dystrophy, duchenne",HMDD,34533019
213,hsa-mir-379,25,diabetic nephropathies,HMDD,34533019
942,hsa-mir-423,25,diabetic nephropathies,HMDD,34532814
507,hsa-mir-432,65,osteosarcoma,HMDD,34532813
2745,hsa-mir-93,107,sciatic neuropathy,HMDD,34532486
309,hsa-mir-1238,18,colorectal neoplasms,HMDD,34532478
870,hsa-mir-21,113,myocardial reperfusion injury,HMDD,34532460
621,hsa-mir-146a,164,acute lung injury,HMDD,34532436
2597,hsa-mir-1278,3,"carcinoma, non-small-cell lung",HMDD,34532392
691,hsa-mir-361,65,osteosarcoma,HMDD,34532379
339,hsa-mir-197,16,triple negative breast neoplasms,HMDD,34532373
13,hsa-mir-4732,36,myocardial infarction,HMDD,34532322
354,hsa-mir-199b,1,stomach neoplasms,HMDD,34532291
2427,hsa-mir-4435-2,1,stomach neoplasms,HMDD,34532282
657,hsa-mir-744,29,"carcinoma, hepatocellular",HMDD,34532130
985,hsa-mir-204,1,stomach neoplasms,HMDD,34532100
433,hsa-mir-140,96,diabetes mellitus,HMDD,34532027
433,hsa-mir-140,203,kidney diseases,HMDD,34532027
600,hsa-mir-1254,6,uterine cervical neoplasms,HMDD,34531986
1092,hsa-mir-145,1,stomach neoplasms,HMDD,34531985
660,hsa-mir-10b,10,breast neoplasms,HMDD,34531932
660,hsa-mir-10b,644,neoplasm metastasis,HMDD,34531932
859,hsa-mir-200b,1,stomach neoplasms,HMDD,34531912
1847,hsa-mir-34c,24,lung neoplasms,HMDD,34531664
565,hsa-mir-338,67,intervertebral disc degeneration,HMDD,34531509
1524,hsa-mir-22,960,thyroid nodule,HMDD,34531437
921,hsa-mir-139,11,liver cirrhosis,HMDD,34531378
711,hsa-mir-107,68,esophageal squamous cell carcinoma,HMDD,34530825
877,hsa-mir-613,86,"thyroid cancer, papillary",HMDD,34530821
1646,hsa-mir-146b,101,coronary artery disease,HMDD,34530741
691,hsa-mir-361,101,coronary artery disease,HMDD,34530741
2020,hsa-mir-592,305,bone diseases,HMDD,34530424
1372,hsa-mir-363,27,glioblastoma,HMDD,34530115
2728,hsa-mir-661,3,"carcinoma, non-small-cell lung",HMDD,34528912
2800,hsa-mir-497,36,myocardial infarction,HMDD,34528899
2800,hsa-mir-497,234,heart diseases,HMDD,34528899
2800,hsa-mir-497,448,heart injuries,HMDD,34528899
2738,hsa-mir-122,162,chemical and drug induced liver injury,HMDD,34528842
1092,hsa-mir-145,55,endometrial neoplasms,HMDD,34528556
1092,hsa-mir-145,45,endometriosis,HMDD,34528556
1092,hsa-mir-145,201,"carcinoma, endometrioid",HMDD,34528556
1737,hsa-mir-149,1285,noonan syndrome-like disorder with loose anagen hair,HMDD,34528480
1737,hsa-mir-149,1208,lesch-nyhan syndrome,HMDD,34528480
632,hsa-mir-224,169,inflammatory bowel diseases,HMDD,34528447
1985,hsa-mir-339,10,breast neoplasms,HMDD,34528314
538,hsa-mir-335,10,breast neoplasms,HMDD,34528314
2239,hsa-mir-643,35,squamous cell carcinoma of head and neck,HMDD,34528144
985,hsa-mir-204,246,aortic valve insufficiency,HMDD,34527345
2738,hsa-mir-122,330,essential hypertension,HMDD,34527338
236,hsa-mir-367,3,"carcinoma, non-small-cell lung",HMDD,34527128
2785,hsa-mir-190a,28,glioma,HMDD,34527075
754,hsa-mir-940,160,cardiomyopathies,HMDD,34526802
754,hsa-mir-940,40,sepsis,HMDD,34526802
2022,hsa-mir-206,113,myocardial reperfusion injury,HMDD,34526481
1028,hsa-mir-1236,95,cholangiocarcinoma,HMDD,34526098
1524,hsa-mir-22,133,asthma,HMDD,34525985
2738,hsa-mir-122,133,asthma,HMDD,34525985
1816,hsa-mir-23b,133,asthma,HMDD,34525985
2115,hsa-mir-19a,133,asthma,HMDD,34525985
2022,hsa-mir-206,133,asthma,HMDD,34525985
645,hsa-mir-182,34,prostatic neoplasms,HMDD,34525952
2045,hsa-mir-200c,109,angelman syndrome,HMDD,34525946
1977,hsa-mir-590,341,periodontitis,HMDD,34525477
1977,hsa-mir-590,372,periodontal diseases,HMDD,34525477
2001,hsa-mir-1298,3,"carcinoma, non-small-cell lung",HMDD,34525476
2045,hsa-mir-200c,1,stomach neoplasms,HMDD,34524611
870,hsa-mir-21,624,emphysema,HMDD,34524572
870,hsa-mir-21,28,glioma,HMDD,34523750
1824,hsa-mir-487a,3,"carcinoma, non-small-cell lung",HMDD,34523739
59,hsa-mir-31,53,pre-eclampsia,HMDD,34523694
242,hsa-mir-20b,18,colorectal neoplasms,HMDD,34523356
2497,hsa-mir-132,376,neonatal sepsis,HMDD,34523052
184,hsa-mir-374b,99,pancreatic carcinoma,HMDD,34522457
1528,hsa-mir-506,2,pancreatic neoplasms,HMDD,34522453
870,hsa-mir-21,165,"fibrosis, renal",HMDD,34522205
870,hsa-mir-21,203,kidney diseases,HMDD,34522205
921,hsa-mir-139,29,"carcinoma, hepatocellular",HMDD,34522182
2004,hsa-mir-616,45,endometriosis,HMDD,34522177
2084,hsa-mir-125a,77,pulmonary fibrosis,HMDD,34522168
2957,hsa-mir-130a,236,uveal melanoma,HMDD,34522027
2800,hsa-mir-497,11,liver cirrhosis,HMDD,34521449
587,hsa-mir-449a,3,"carcinoma, non-small-cell lung",HMDD,34521413
2209,hsa-mir-622,40,sepsis,HMDD,34520874
1039,hsa-mir-519c,40,sepsis,HMDD,34520874
1270,hsa-mir-378b,28,glioma,HMDD,34520391
998,hsa-mir-342,3,"carcinoma, non-small-cell lung",HMDD,34520298
1973,hsa-mir-34a,89,obesity,HMDD,34520170
2281,hsa-mir-378a,19,ovarian neoplasms,HMDD,34520102
652,hsa-mir-937,29,"carcinoma, hepatocellular",HMDD,34519997
355,hsa-mir-29a,40,sepsis,HMDD,34519914
355,hsa-mir-29a,36,myocardial infarction,HMDD,34519914
2726,hsa-mir-637,15,atherosclerosis,HMDD,34519627
65,hsa-mir-151a,28,glioma,HMDD,34519373
2530,hsa-mir-106b,3,"carcinoma, non-small-cell lung",HMDD,34519258
1338,hsa-mir-646,226,acute coronary syndrome,HMDD,34519257
2230,hsa-mir-522,16,triple negative breast neoplasms,HMDD,34518949
645,hsa-mir-182,413,neurogenic inflammation,HMDD,34518490
645,hsa-mir-182,269,neuralgia,HMDD,34518490
262,hsa-mir-433,28,glioma,HMDD,34518486
1948,hsa-mir-23a,388,wilms tumor,HMDD,34518485
287,hsa-mir-28,47,"carcinoma, renal cell",HMDD,34518442
304,hsa-mir-942,65,osteosarcoma,HMDD,34518440
870,hsa-mir-21,35,squamous cell carcinoma of head and neck,HMDD,34518132
621,hsa-mir-146a,53,pre-eclampsia,HMDD,34517910
1397,hsa-mir-216a,269,neuralgia,HMDD,34517790
565,hsa-mir-338,205,spinal cord injuries,HMDD,34517787
271,hsa-mir-141,34,prostatic neoplasms,HMDD,34517612
1563,hsa-mir-503,118,hyperglycemia,HMDD,34516983
870,hsa-mir-21,30,polycystic ovary syndrome,HMDD,34516355
1180,hsa-mir-580,173,"leukemia, myeloid, acute",HMDD,34516354
753,hsa-mir-520h,29,"carcinoma, hepatocellular",HMDD,34516353
1813,hsa-mir-451a,32,nasopharyngeal carcinoma,HMDD,34516344
877,hsa-mir-613,68,esophageal squamous cell carcinoma,HMDD,34516335
2422,hsa-mir-495,29,"carcinoma, hepatocellular",HMDD,34516334
691,hsa-mir-361,47,"carcinoma, renal cell",HMDD,34516333
208,hsa-mir-215,1,stomach neoplasms,HMDD,34516330
1423,hsa-mir-221,22,"pulmonary disease, chronic obstructive",HMDD,34516316
1535,hsa-mir-198,18,colorectal neoplasms,HMDD,34516314
284,hsa-mir-143,112,schizophrenia,HMDD,34515927
2106,hsa-mir-375,321,rectal neoplasms,HMDD,34515875
2966,hsa-mir-337,149,cardiomegaly,HMDD,34515612
440,hsa-mir-532,96,diabetes mellitus,HMDD,34515323
1628,hsa-mir-761,18,colorectal neoplasms,HMDD,34515320
2115,hsa-mir-19a,36,myocardial infarction,HMDD,34515297
632,hsa-mir-224,47,"carcinoma, renal cell",HMDD,34515239
401,hsa-mir-126,187,"leukemia, myelogenous, chronic, bcr-abl positive",HMDD,34515193
355,hsa-mir-29a,267,nervous system diseases,HMDD,34515180
355,hsa-mir-29a,104,parkinson disease,HMDD,34515180
2581,hsa-mir-150,104,parkinson disease,HMDD,34515176
2774,hsa-mir-193b,26,thyroid neoplasms,HMDD,34514705
2889,hsa-mir-935,858,sveinsson chorioretinal atrophy,HMDD,34514658
2889,hsa-mir-935,1286,hypersensitivity,HMDD,34514658
2814,hsa-mir-496,1,stomach neoplasms,HMDD,34514167
2559,hsa-mir-1207,35,squamous cell carcinoma of head and neck,HMDD,34514096
942,hsa-mir-423,47,"carcinoma, renal cell",HMDD,34514002
1376,hsa-mir-137,159,hypoxia,HMDD,34513987
1376,hsa-mir-137,7,"hypertension, pulmonary",HMDD,34513987
2257,hsa-mir-223,1287,diabetic keratopathy,HMDD,34513931
401,hsa-mir-126,1288,hind limb ischemia,HMDD,34513927
1131,hsa-mir-15b,416,tendon injuries,HMDD,34513819
1494,hsa-mir-100,176,heart failure,HMDD,34513812
1469,hsa-mir-214,29,"carcinoma, hepatocellular",HMDD,34513693
433,hsa-mir-140,35,squamous cell carcinoma of head and neck,HMDD,34513340
1829,hsa-mir-382,470,infertility,HMDD,34513304
1829,hsa-mir-382,79,"infertility, male",HMDD,34513304
507,hsa-mir-432,4,liver neoplasms,HMDD,34513297
1390,hsa-mir-586,10,breast neoplasms,HMDD,34513288
2257,hsa-mir-223,440,kidney calculi,HMDD,34512861
2106,hsa-mir-375,6,uterine cervical neoplasms,HMDD,34512774
2697,hsa-mir-96,99,pancreatic carcinoma,HMDD,34512755
446,hsa-mir-485,1,stomach neoplasms,HMDD,34512753
446,hsa-mir-485,4,liver neoplasms,HMDD,34512751
304,hsa-mir-942,90,"arthritis, rheumatoid",HMDD,34512369
1816,hsa-mir-23b,230,"hypoxia-ischemia, brain",HMDD,34512173
2115,hsa-mir-19a,99,pancreatic carcinoma,HMDD,34512170
1835,hsa-mir-877,17,urinary bladder neoplasms,HMDD,34512159
1469,hsa-mir-214,281,"glomerulonephritis, iga",HMDD,34512151
2613,hsa-mir-1229,18,colorectal neoplasms,HMDD,34512021
1538,hsa-mir-501,19,ovarian neoplasms,HMDD,34512002
1521,hsa-mir-455,18,colorectal neoplasms,HMDD,34511938
2084,hsa-mir-125a,18,colorectal neoplasms,HMDD,34511938
2266,hsa-mir-519b,18,colorectal neoplasms,HMDD,34511937
2410,hsa-mir-370,18,colorectal neoplasms,HMDD,34511934
92,hsa-mir-638,65,osteosarcoma,HMDD,34511489
1973,hsa-mir-34a,35,squamous cell carcinoma of head and neck,HMDD,34511356
2356,hsa-mir-380,41,non-alcoholic fatty liver disease,HMDD,34511037
1270,hsa-mir-378b,18,colorectal neoplasms,HMDD,34511033
3003,hsa-mir-425,14,alzheimer disease,HMDD,34510683
2443,hsa-mir-7-1,37,ischemic stroke,HMDD,34510374
1865,hsa-mir-27a,10,breast neoplasms,HMDD,34510318
2823,hsa-mir-183,105,osteoporosis,HMDD,34509805
1508,hsa-mir-876,48,colonic neoplasms,HMDD,34509500
1724,hsa-mir-20a,77,pulmonary fibrosis,HMDD,34509164
1760,hsa-mir-133b,1066,"arrhythmias, cardiac",HMDD,34509057
1423,hsa-mir-221,18,colorectal neoplasms,HMDD,34508764
787,hsa-mir-411,11,liver cirrhosis,HMDD,34508745
1367,hsa-mir-181c,176,heart failure,HMDD,34508569
1381,hsa-mir-212,160,cardiomyopathies,HMDD,34508321
1381,hsa-mir-212,36,myocardial infarction,HMDD,34508321
2882,hsa-mir-4651,32,nasopharyngeal carcinoma,HMDD,34507637
59,hsa-mir-31,19,ovarian neoplasms,HMDD,34507595
870,hsa-mir-21,456,"hemangioma, infantile",HMDD,34506963
2738,hsa-mir-122,11,liver cirrhosis,HMDD,34506494
2715,hsa-mir-155,1003,"aging, premature",HMDD,34506226
1975,hsa-mir-18a,36,myocardial infarction,HMDD,34505723
998,hsa-mir-342,1289,parathyroid neoplasms,HMDD,34505413
1334,hsa-mir-1471,1,stomach neoplasms,HMDD,34504842
1973,hsa-mir-34a,901,endometritis,HMDD,34504639
2257,hsa-mir-223,1290,esophageal fibrosis,HMDD,34504621
870,hsa-mir-21,1290,esophageal fibrosis,HMDD,34504621
1020,hsa-mir-184,34,prostatic neoplasms,HMDD,34504608
1394,hsa-mir-144,28,glioma,HMDD,34504602
1483,hsa-mir-1269a,18,colorectal neoplasms,HMDD,34504600
1528,hsa-mir-506,2,pancreatic neoplasms,HMDD,34504588
1423,hsa-mir-221,61,precursor cell lymphoblastic leukemia-lymphoma,HMDD,34504582
1092,hsa-mir-145,65,osteosarcoma,HMDD,34504560
542,hsa-mir-483,182,cerebrovascular disorders,HMDD,34504555
542,hsa-mir-483,430,carotid stenosis,HMDD,34504555
2496,hsa-mir-642a,388,wilms tumor,HMDD,34504167
2496,hsa-mir-642a,34,prostatic neoplasms,HMDD,34504167
1301,hsa-mir-508,24,lung neoplasms,HMDD,34504061
2022,hsa-mir-206,337,pituitary neoplasms,HMDD,34503538
2547,hsa-let-7e,337,pituitary neoplasms,HMDD,34503538
2476,hsa-mir-26b,337,pituitary neoplasms,HMDD,34503538
498,hsa-mir-4721,32,nasopharyngeal carcinoma,HMDD,34503528
2715,hsa-mir-155,346,multiple sclerosis,HMDD,34503396
621,hsa-mir-146a,346,multiple sclerosis,HMDD,34503396
1524,hsa-mir-22,385,multiple myeloma,HMDD,34503175
431,hsa-mir-371a,507,"neoplasms, germ cell and embryonal",HMDD,34503070
1973,hsa-mir-34a,18,colorectal neoplasms,HMDD,34502497
2079,hsa-mir-98,1291,avitaminosis,HMDD,34502449
2800,hsa-mir-497,533,burns,HMDD,34502118
838,hsa-mir-185,3,"carcinoma, non-small-cell lung",HMDD,34500436
1979,hsa-mir-3150b,3,"carcinoma, non-small-cell lung",HMDD,34500373
1781,hsa-mir-6870,3,"carcinoma, non-small-cell lung",HMDD,34500373
549,hsa-mir-2355,298,"lymphoma, b-cell",HMDD,34499929
922,hsa-mir-192,18,colorectal neoplasms,HMDD,34499308
1372,hsa-mir-363,1,stomach neoplasms,HMDD,34499009
1311,hsa-mir-493,6,uterine cervical neoplasms,HMDD,34499007
2422,hsa-mir-495,543,dehydration,HMDD,34499003
1813,hsa-mir-451a,29,"carcinoma, hepatocellular",HMDD,34498716
1423,hsa-mir-221,141,fibrosis,HMDD,34498712
499,hsa-mir-1281,18,colorectal neoplasms,HMDD,34498706
2957,hsa-mir-130a,15,atherosclerosis,HMDD,34498594
2721,hsa-mir-29c,75,melanoma,HMDD,34497853
1816,hsa-mir-23b,104,parkinson disease,HMDD,34497805
718,hsa-mir-142,54,adenocarcinoma of lung,HMDD,34497755
1975,hsa-mir-18a,500,lung diseases,HMDD,34497682
1423,hsa-mir-221,521,seizures,HMDD,34497517
1423,hsa-mir-221,1292,drug resistant epilepsy,HMDD,34497517
998,hsa-mir-342,14,alzheimer disease,HMDD,34497505
1190,hsa-mir-1246,19,ovarian neoplasms,HMDD,34497267
2583,hsa-mir-3157,3,"carcinoma, non-small-cell lung",HMDD,34497265
287,hsa-mir-28,47,"carcinoma, renal cell",HMDD,34497156
962,hsa-mir-372,29,"carcinoma, hepatocellular",HMDD,34497040
1737,hsa-mir-149,68,esophageal squamous cell carcinoma,HMDD,34496842
2995,hsa-mir-422a,18,colorectal neoplasms,HMDD,34496838
2402,hsa-mir-611,54,adenocarcinoma of lung,HMDD,34496829
433,hsa-mir-140,19,ovarian neoplasms,HMDD,34496800
2889,hsa-mir-935,96,diabetes mellitus,HMDD,34496750
2698,hsa-mir-504,96,diabetes mellitus,HMDD,34496750
820,hsa-mir-519d,86,"thyroid cancer, papillary",HMDD,34496413
183,hsa-mir-526b,216,"reperfusion injury, cerebral ischemia",HMDD,34495821
2366,hsa-mir-17,20,depression,HMDD,34495404
870,hsa-mir-21,10,breast neoplasms,HMDD,34495394
2715,hsa-mir-155,10,breast neoplasms,HMDD,34495394
227,hsa-mir-340,646,corneal neovascularization,HMDD,34495369
939,hsa-mir-195,178,"diabetes mellitus, type 2",HMDD,34495077
939,hsa-mir-195,330,essential hypertension,HMDD,34495077
440,hsa-mir-532,3,"carcinoma, non-small-cell lung",HMDD,34494941
621,hsa-mir-146a,12,osteoarthritis,HMDD,34494934
433,hsa-mir-140,416,tendon injuries,HMDD,34494412
2084,hsa-mir-125a,1,stomach neoplasms,HMDD,34494305
284,hsa-mir-143,50,pneumonia,HMDD,34493899
1423,hsa-mir-221,919,"carcinoma, ductal, breast",HMDD,34493366
1024,hsa-mir-135b,919,"carcinoma, ductal, breast",HMDD,34493366
1019,hsa-mir-605,3,"carcinoma, non-small-cell lung",HMDD,34493358
2889,hsa-mir-935,146,"pneumonia, mycoplasma",HMDD,34493304
2889,hsa-mir-935,93,uterine diseases,HMDD,34493304
398,hsa-mir-27b,117,acquired immunodeficiency syndrome,HMDD,34493187
870,hsa-mir-21,1086,"hemoglobinuria, paroxysmal",HMDD,34492742
870,hsa-mir-21,3,"carcinoma, non-small-cell lung",HMDD,34492599
799,hsa-mir-5703,10,breast neoplasms,HMDD,34492519
1018,hsa-mir-4429,54,adenocarcinoma of lung,HMDD,34491827
1469,hsa-mir-214,1293,"rhabdoid tumor, kidney",HMDD,34491386
355,hsa-mir-29a,1067,leiomyoma,HMDD,34491311
354,hsa-mir-199b,204,acute kidney injury,HMDD,34490833
786,hsa-mir-211,1294,urethritis,HMDD,34490709
1469,hsa-mir-214,1294,urethritis,HMDD,34490709
3003,hsa-mir-425,18,colorectal neoplasms,HMDD,34490081
1704,hsa-mir-576,18,colorectal neoplasms,HMDD,34490081
1704,hsa-mir-576,4,liver neoplasms,HMDD,34490081
3003,hsa-mir-425,4,liver neoplasms,HMDD,34490081
1456,hsa-let-7g,705,"hamartoma syndrome, multiple",HMDD,34490028
2084,hsa-mir-125a,705,"hamartoma syndrome, multiple",HMDD,34490028
2443,hsa-mir-7-1,705,"hamartoma syndrome, multiple",HMDD,34490028
2257,hsa-mir-223,255,gallbladder neoplasms,HMDD,34489401
1165,hsa-mir-26a-1,133,asthma,HMDD,34489228
401,hsa-mir-126,843,cervical intraepithelial neoplasia,HMDD,34488676
870,hsa-mir-21,843,cervical intraepithelial neoplasia,HMDD,34488676
401,hsa-mir-126,6,uterine cervical neoplasms,HMDD,34488676
1423,hsa-mir-221,843,cervical intraepithelial neoplasia,HMDD,34488676
1423,hsa-mir-221,6,uterine cervical neoplasms,HMDD,34488676
870,hsa-mir-21,6,uterine cervical neoplasms,HMDD,34488676
2476,hsa-mir-26b,6,uterine cervical neoplasms,HMDD,34488676
2476,hsa-mir-26b,843,cervical intraepithelial neoplasia,HMDD,34488676
2142,hsa-mir-222,843,cervical intraepithelial neoplasia,HMDD,34488676
2142,hsa-mir-222,6,uterine cervical neoplasms,HMDD,34488676
921,hsa-mir-139,68,esophageal squamous cell carcinoma,HMDD,34488675
1494,hsa-mir-100,1295,hypertriglyceridemia,HMDD,34488621
1494,hsa-mir-100,339,fatty liver,HMDD,34488621
2476,hsa-mir-26b,35,squamous cell carcinoma of head and neck,HMDD,34488538
1954,hsa-mir-556,3,"carcinoma, non-small-cell lung",HMDD,34488537
542,hsa-mir-483,10,breast neoplasms,HMDD,34488224
660,hsa-mir-10b,1,stomach neoplasms,HMDD,34487733
974,hsa-mir-525,3,"carcinoma, non-small-cell lung",HMDD,34487020
460,hsa-mir-15a,466,aids-related complex,HMDD,34486899
718,hsa-mir-142,620,liver failure,HMDD,34486705
287,hsa-mir-28,44,keloid,HMDD,34486677
922,hsa-mir-192,86,"thyroid cancer, papillary",HMDD,34486645
269,hsa-mir-148a,48,colonic neoplasms,HMDD,34486532
785,hsa-mir-152,48,colonic neoplasms,HMDD,34486532
2715,hsa-mir-155,34,prostatic neoplasms,HMDD,34486082
984,hsa-mir-25,32,nasopharyngeal carcinoma,HMDD,34485531
284,hsa-mir-143,90,"arthritis, rheumatoid",HMDD,34485516
284,hsa-mir-143,85,arthritis,HMDD,34485516
1024,hsa-mir-135b,113,myocardial reperfusion injury,HMDD,34485394
284,hsa-mir-143,1296,metabolic syndrome,HMDD,34485272
284,hsa-mir-143,256,metabolic diseases,HMDD,34485272
691,hsa-mir-361,18,colorectal neoplasms,HMDD,34485123
1737,hsa-mir-149,97,wounds and injuries,HMDD,34484820
2773,hsa-mir-99a,99,pancreatic carcinoma,HMDD,34484811
2079,hsa-mir-98,29,"carcinoma, hepatocellular",HMDD,34484674
2079,hsa-mir-98,10,breast neoplasms,HMDD,34484674
2079,hsa-mir-98,3,"carcinoma, non-small-cell lung",HMDD,34484674
870,hsa-mir-21,346,multiple sclerosis,HMDD,34484645
1039,hsa-mir-519c,29,"carcinoma, hepatocellular",HMDD,34484334
2745,hsa-mir-93,1241,"urinary incontinence, stress",HMDD,34484115
870,hsa-mir-21,296,intestinal diseases,HMDD,34483933
2745,hsa-mir-93,37,ischemic stroke,HMDD,34483854
2807,hsa-mir-217,101,coronary artery disease,HMDD,34483680
1381,hsa-mir-212,176,heart failure,HMDD,34483291
621,hsa-mir-146a,441,diabetic foot,HMDD,34483150
1301,hsa-mir-508,516,ossification of posterior longitudinal ligament,HMDD,34483137
870,hsa-mir-21,3,"carcinoma, non-small-cell lung",HMDD,34482860
2715,hsa-mir-155,1035,lipidoses,HMDD,34482798
939,hsa-mir-195,26,thyroid neoplasms,HMDD,34482792
507,hsa-mir-432,17,urinary bladder neoplasms,HMDD,34482767
859,hsa-mir-200b,187,"leukemia, myelogenous, chronic, bcr-abl positive",HMDD,34482528
